geneid,Symbol
ENSG00000132300,PTCD3
ENSG00000185920,PTCH1
ENSG00000117425,PTCH2
ENSG00000165186,PTCHD1
ENSG00000233067,PTCHD1-AS
ENSG00000182077,PTCHD3
ENSG00000274985,PTCHD3P1
ENSG00000231550,PTCHD3P2
ENSG00000219700,PTCHD3P3
ENSG00000244694,PTCHD4
ENSG00000171611,PTCRA
ENSG00000236130,PTCSC2
ENSG00000259104,PTCSC3
ENSG00000156471,PTDSS1
ENSG00000174915,PTDSS2
ENSG00000171862,PTEN
ENSG00000237984,PTENP1
ENSG00000281128,PTENP1-AS
ENSG00000165983,PTER
ENSG00000168267,PTF1A
ENSG00000168229,PTGDR
ENSG00000183134,PTGDR2
ENSG00000107317,PTGDS
ENSG00000160951,PTGER1
ENSG00000125384,PTGER2
ENSG00000050628,PTGER3
ENSG00000171522,PTGER4
ENSG00000184523,PTGER4P2
ENSG00000239684,PTGER4P3
ENSG00000148344,PTGES
ENSG00000148334,PTGES2
ENSG00000232850,PTGES2-AS1
ENSG00000110958,PTGES3
ENSG00000267060,PTGES3L
ENSG00000108825,PTGES3L-AARSD1
ENSG00000234518,PTGES3P1
ENSG00000217643,PTGES3P2
ENSG00000229204,PTGES3P3
ENSG00000236937,PTGES3P4
ENSG00000234544,PTGES3P5
ENSG00000122420,PTGFR
ENSG00000134247,PTGFRN
ENSG00000160013,PTGIR
ENSG00000124212,PTGIS
ENSG00000106853,PTGR1
ENSG00000140043,PTGR2
ENSG00000095303,PTGS1
ENSG00000073756,PTGS2
ENSG00000152266,PTH
ENSG00000160801,PTH1R
ENSG00000142538,PTH2
ENSG00000144407,PTH2R
ENSG00000087494,PTHLH
ENSG00000169398,PTK2
ENSG00000120899,PTK2B
ENSG00000101213,PTK6
ENSG00000112655,PTK7
ENSG00000187514,PTMA
ENSG00000228415,PTMAP1
ENSG00000197744,PTMAP2
ENSG00000218902,PTMAP3
ENSG00000231503,PTMAP4
ENSG00000214182,PTMAP5
ENSG00000237000,PTMAP6
ENSG00000243014,PTMAP8
ENSG00000159335,PTMS
ENSG00000105894,PTN
ENSG00000104960,PTOV1
ENSG00000268006,PTOV1-AS1
ENSG00000269352,PTOV1-AS2
ENSG00000112245,PTP4A1
ENSG00000231158,PTP4A1P1
ENSG00000255807,PTP4A1P2
ENSG00000226254,PTP4A1P3
ENSG00000250359,PTP4A1P4
ENSG00000235642,PTP4A1P5
ENSG00000254727,PTP4A1P6
ENSG00000237514,PTP4A1P7
ENSG00000184007,PTP4A2
ENSG00000184489,PTP4A3
ENSG00000119383,PTPA
ENSG00000158079,PTPDC1
ENSG00000110536,PTPMT1
ENSG00000196396,PTPN1
ENSG00000175354,PTPN2
ENSG00000228196,PTPN2P1
ENSG00000224117,PTPN2P2
ENSG00000070159,PTPN3
ENSG00000088179,PTPN4
ENSG00000110786,PTPN5
ENSG00000111679,PTPN6
ENSG00000143851,PTPN7
ENSG00000169410,PTPN9
ENSG00000132670,PTPRA
ENSG00000127329,PTPRB
ENSG00000081237,PTPRC
ENSG00000213402,PTPRCAP
ENSG00000153707,PTPRD
ENSG00000225706,PTPRD-AS1
ENSG00000226717,PTPRD-AS2
ENSG00000132334,PTPRE
ENSG00000142949,PTPRF
ENSG00000144724,PTPRG
ENSG00000241472,PTPRG-AS1
ENSG00000080031,PTPRH
ENSG00000149177,PTPRJ
ENSG00000254879,PTPRJ-AS1
ENSG00000152894,PTPRK
ENSG00000173482,PTPRM
ENSG00000054356,PTPRN
ENSG00000155093,PTPRN2
ENSG00000151490,PTPRO
ENSG00000139304,PTPRQ
ENSG00000153233,PTPRR
ENSG00000105426,PTPRS
ENSG00000196090,PTPRT
ENSG00000060656,PTPRU
ENSG00000243323,PTPRVP
ENSG00000106278,PTPRZ1
ENSG00000187024,PTRH1
ENSG00000141378,PTRH2
ENSG00000184924,PTRHD1
ENSG00000150787,PTS
ENSG00000164611,PTTG1
ENSG00000183255,PTTG1IP
ENSG00000250254,PTTG2
ENSG00000213005,PTTG3P
ENSG00000258571,PTTG4P
ENSG00000163661,PTX3
ENSG00000251692,PTX4
ENSG00000130021,PUDP
ENSG00000234620,PUDPP1
ENSG00000233792,PUDPP2
ENSG00000214245,PUDPP3
ENSG00000179950,PUF60
ENSG00000134644,PUM1
ENSG00000055917,PUM2
ENSG00000080608,PUM3
ENSG00000185129,PURA
ENSG00000146676,PURB
ENSG00000172733,PURG
ENSG00000177192,PUS1
ENSG00000110060,PUS3
ENSG00000091127,PUS7
ENSG00000129317,PUS7L
ENSG00000169972,PUSL1
ENSG00000100362,PVALB
ENSG00000073008,PVR
ENSG00000213413,PVRIG
ENSG00000235333,PVRIG2P
ENSG00000249859,PVT1
ENSG00000279050,PWAR1
ENSG00000279192,PWAR5
ENSG00000136045,PWP1
ENSG00000241945,PWP2
ENSG00000259905,PWRN1
ENSG00000260551,PWRN2
ENSG00000260232,PWRN4
ENSG00000170234,PWWP2A
ENSG00000226683,PWWP2AP1
ENSG00000171813,PWWP2B
ENSG00000168994,PXDC1
ENSG00000130508,PXDN
ENSG00000147485,PXDNL
ENSG00000168297,PXK
ENSG00000176894,PXMP2
ENSG00000101417,PXMP4
ENSG00000089159,PXN
ENSG00000255857,PXN-AS1
ENSG00000179165,PXT1
ENSG00000155893,PXYLP1
ENSG00000103490,PYCARD
ENSG00000261359,PYCARD-AS1
ENSG00000183010,PYCR1
ENSG00000143811,PYCR2
ENSG00000104524,PYCR3
ENSG00000169900,PYDC1
ENSG00000253548,PYDC2
ENSG00000100994,PYGB
ENSG00000100504,PYGL
ENSG00000068976,PYGM
ENSG00000171016,PYGO1
ENSG00000163348,PYGO2
ENSG00000163564,PYHIN1
ENSG00000229849,PYHIN5P
ENSG00000170473,PYM1
ENSG00000121350,PYROXD1
ENSG00000119943,PYROXD2
ENSG00000145337,PYURF
ENSG00000131096,PYY
ENSG00000237575,PYY2
ENSG00000181977,PYY3
ENSG00000126838,PZP
ENSG00000172053,QARS
ENSG00000151552,QDPR
ENSG00000112531,QKI
ENSG00000115828,QPCT
ENSG00000011478,QPCTL
ENSG00000103485,QPRT
ENSG00000188710,QRFP
ENSG00000186867,QRFPR
ENSG00000198218,QRICH1
ENSG00000129646,QRICH2
ENSG00000130348,QRSL1
ENSG00000215833,QRSL1P1
ENSG00000227613,QRSL1P2
ENSG00000257957,QRSL1P3
ENSG00000060749,QSER1
ENSG00000116260,QSOX1
ENSG00000165661,QSOX2
ENSG00000213339,QTRT1
ENSG00000270524,QTRT1P1
ENSG00000151576,QTRT2
ENSG00000104679,R3HCC1
ENSG00000166024,R3HCC1L
ENSG00000048991,R3HDM1
ENSG00000179912,R3HDM2
ENSG00000248735,R3HDM2P1
ENSG00000216817,R3HDM2P2
ENSG00000198858,R3HDM4
ENSG00000101074,R3HDML
ENSG00000138069,RAB1A
ENSG00000174903,RAB1B
ENSG00000233111,RAB1C
ENSG00000104388,RAB2A
ENSG00000129472,RAB2B
ENSG00000105649,RAB3A
ENSG00000169213,RAB3B
ENSG00000152932,RAB3C
ENSG00000105514,RAB3D
ENSG00000115839,RAB3GAP1
ENSG00000118873,RAB3GAP2
ENSG00000167994,RAB3IL1
ENSG00000127328,RAB3IP
ENSG00000168118,RAB4A
ENSG00000167578,RAB4B
ENSG00000171570,RAB4B-EGLN2
ENSG00000144566,RAB5A
ENSG00000111540,RAB5B
ENSG00000108774,RAB5C
ENSG00000213731,RAB5CP1
ENSG00000251356,RAB5CP2
ENSG00000175582,RAB6A
ENSG00000154917,RAB6B
ENSG00000222014,RAB6C
ENSG00000225449,RAB6C-AS1
ENSG00000075785,RAB7A
ENSG00000276600,RAB7B
ENSG00000167461,RAB8A
ENSG00000166128,RAB8B
ENSG00000123595,RAB9A
ENSG00000232910,RAB9AP1
ENSG00000223856,RAB9AP2
ENSG00000223655,RAB9AP3
ENSG00000235479,RAB9AP4
ENSG00000231423,RAB9AP5
ENSG00000123570,RAB9B
ENSG00000232159,RAB9BP1
ENSG00000105404,RABAC1
ENSG00000029725,RABEP1
ENSG00000177548,RABEP2
ENSG00000136933,RABEPK
ENSG00000225801,RABEPKP1
ENSG00000011454,RABGAP1
ENSG00000152061,RABGAP1L
ENSG00000223525,RABGAP1L-IT1
ENSG00000154710,RABGEF1
ENSG00000284461,RABGEF1
ENSG00000100949,RABGGTA
ENSG00000137955,RABGGTB
ENSG00000183155,RABIF
ENSG00000144134,RABL2A
ENSG00000079974,RABL2B
ENSG00000144840,RABL3
ENSG00000196642,RABL6
ENSG00000136238,RAC1
ENSG00000249936,RAC1P2
ENSG00000231404,RAC1P3
ENSG00000237584,RAC1P4
ENSG00000213522,RAC1P5
ENSG00000226962,RAC1P6
ENSG00000236101,RAC1P7
ENSG00000234033,RAC1P8
ENSG00000271306,RAC1P9
ENSG00000128340,RAC2
ENSG00000169750,RAC3
ENSG00000161800,RACGAP1
ENSG00000257331,RACGAP1P
ENSG00000204628,RACK1
ENSG00000113456,RAD1
ENSG00000234569,RAD1P1
ENSG00000233473,RAD1P2
ENSG00000172613,RAD9A
ENSG00000151164,RAD9B
ENSG00000157927,RADIL
ENSG00000101146,RAE1
ENSG00000164520,RAET1E
ENSG00000223701,RAET1E-AS1
ENSG00000268592,RAET1E-AS1
ENSG00000203722,RAET1G
ENSG00000218358,RAET1K
ENSG00000155918,RAET1L
ENSG00000216444,RAET1M
ENSG00000132155,RAF1
ENSG00000250040,RAF1P1
ENSG00000166349,RAG1
ENSG00000175097,RAG2
ENSG00000108557,RAI1
ENSG00000131831,RAI2
ENSG00000006451,RALA
ENSG00000144118,RALB
ENSG00000017797,RALBP1
ENSG00000174373,RALGAPA1
ENSG00000229419,RALGAPA1P1
ENSG00000188559,RALGAPA2
ENSG00000170471,RALGAPB
ENSG00000160271,RALGDS
ENSG00000136828,RALGPS1
ENSG00000116191,RALGPS2
ENSG00000125970,RALY
ENSG00000184672,RALYL
ENSG00000132329,RAMP1
ENSG00000131477,RAMP2
ENSG00000197291,RAMP2-AS1
ENSG00000122679,RAMP3
ENSG00000132341,RAN
ENSG00000099901,RANBP1
ENSG00000153201,RANBP2
ENSG00000031823,RANBP3
ENSG00000164188,RANBP3L
ENSG00000137040,RANBP6
ENSG00000010017,RANBP9
ENSG00000100401,RANGAP1
ENSG00000108961,RANGRF
ENSG00000236603,RANP1
ENSG00000232391,RANP2
ENSG00000254500,RANP3
ENSG00000225125,RANP4
ENSG00000228054,RANP5
ENSG00000213370,RANP6
ENSG00000226183,RANP7
ENSG00000233524,RANP8
ENSG00000253393,RANP9
ENSG00000116473,RAP1A
ENSG00000127314,RAP1B
ENSG00000236857,RAP1BP1
ENSG00000214405,RAP1BP2
ENSG00000219703,RAP1BP3
ENSG00000076864,RAP1GAP
ENSG00000132359,RAP1GAP2
ENSG00000138698,RAP1GDS1
ENSG00000125249,RAP2A
ENSG00000181467,RAP2B
ENSG00000123728,RAP2C
ENSG00000232160,RAP2C-AS1
ENSG00000270938,RAP2CP1
ENSG00000107263,RAPGEF1
ENSG00000109756,RAPGEF2
ENSG00000079337,RAPGEF3
ENSG00000091428,RAPGEF4
ENSG00000228016,RAPGEF4-AS1
ENSG00000136237,RAPGEF5
ENSG00000158987,RAPGEF6
ENSG00000108352,RAPGEFL1
ENSG00000173166,RAPH1
ENSG00000165917,RAPSN
ENSG00000131759,RARA
ENSG00000265666,RARA-AS1
ENSG00000077092,RARB
ENSG00000172819,RARG
ENSG00000118849,RARRES1
ENSG00000106538,RARRES2
ENSG00000241622,RARRES2P1
ENSG00000213543,RARRES2P2
ENSG00000231913,RARRES2P3
ENSG00000250053,RARRES2P4
ENSG00000260967,RARRES2P5
ENSG00000261010,RARRES2P6
ENSG00000260812,RARRES2P7
ENSG00000259996,RARRES2P8
ENSG00000261486,RARRES2P9
ENSG00000133321,RARRES3
ENSG00000113643,RARS
ENSG00000146282,RARS2
ENSG00000257037,RARSP1
ENSG00000145715,RASA1
ENSG00000155903,RASA2
ENSG00000250170,RASA2-IT1
ENSG00000185989,RASA3
ENSG00000232487,RASA3-IT1
ENSG00000105808,RASA4
ENSG00000170667,RASA4B
ENSG00000228903,RASA4CP
ENSG00000233297,RASA4DP
ENSG00000111344,RASAL1
ENSG00000075391,RASAL2
ENSG00000224687,RASAL2-AS1
ENSG00000105122,RASAL3
ENSG00000108551,RASD1
ENSG00000100302,RASD2
ENSG00000165105,RASEF
ENSG00000198915,RASGEF1A
ENSG00000138670,RASGEF1B
ENSG00000146090,RASGEF1C
ENSG00000058335,RASGRF1
ENSG00000113319,RASGRF2
ENSG00000251450,RASGRF2-AS1
ENSG00000172575,RASGRP1
ENSG00000068831,RASGRP2
ENSG00000152689,RASGRP3
ENSG00000171777,RASGRP4
ENSG00000105538,RASIP1
ENSG00000100276,RASL10A
ENSG00000270885,RASL10B
ENSG00000122035,RASL11A
ENSG00000128045,RASL11B
ENSG00000103710,RASL12
ENSG00000068028,RASSF1
ENSG00000101265,RASSF2
ENSG00000153179,RASSF3
ENSG00000107551,RASSF4
ENSG00000266094,RASSF5
ENSG00000169435,RASSF6
ENSG00000099849,RASSF7
ENSG00000123094,RASSF8
ENSG00000246695,RASSF8-AS1
ENSG00000198774,RASSF9
ENSG00000161847,RAVER1
ENSG00000162437,RAVER2
ENSG00000134438,RAX
ENSG00000173976,RAX2
ENSG00000139687,RB1
ENSG00000023287,RB1CC1
ENSG00000146587,RBAK
ENSG00000273313,RBAKDN
ENSG00000162521,RBBP4
ENSG00000249485,RBBP4P1
ENSG00000242457,RBBP4P2
ENSG00000276290,RBBP4P3
ENSG00000214561,RBBP4P4
ENSG00000256737,RBBP4P5
ENSG00000248674,RBBP4P6
ENSG00000117222,RBBP5
ENSG00000122257,RBBP6
ENSG00000102054,RBBP7
ENSG00000101773,RBBP8
ENSG00000130701,RBBP8NL
ENSG00000230399,RBBP8P1
ENSG00000089050,RBBP9
ENSG00000125826,RBCK1
ENSG00000101546,RBFA
ENSG00000261126,RBFADN
ENSG00000078328,RBFOX1
ENSG00000100320,RBFOX2
ENSG00000167281,RBFOX3
ENSG00000171174,RBKS
ENSG00000080839,RBL1
ENSG00000103479,RBL2
ENSG00000102317,RBM3
ENSG00000173933,RBM4
ENSG00000173914,RBM4B
ENSG00000003756,RBM5
ENSG00000281691,RBM5-AS1
ENSG00000004534,RBM6
ENSG00000076053,RBM7
ENSG00000265241,RBM8A
ENSG00000258427,RBM8B
ENSG00000153250,RBMS1
ENSG00000225422,RBMS1P1
ENSG00000076067,RBMS2
ENSG00000213250,RBMS2P1
ENSG00000144642,RBMS3
ENSG00000235593,RBMS3-AS1
ENSG00000203506,RBMS3-AS2
ENSG00000235904,RBMS3-AS3
ENSG00000147274,RBMX
ENSG00000134597,RBMX2
ENSG00000226406,RBMX2P1
ENSG00000213423,RBMX2P2
ENSG00000223575,RBMX2P3
ENSG00000230879,RBMX2P4
ENSG00000227087,RBMX2P5
ENSG00000213516,RBMXL1
ENSG00000170748,RBMXL2
ENSG00000175718,RBMXL3
ENSG00000216835,RBMXP1
ENSG00000215210,RBMXP2
ENSG00000249465,RBMXP4
ENSG00000234414,RBMY1A1
ENSG00000197038,RBMY1A3P
ENSG00000242875,RBMY1B
ENSG00000244395,RBMY1D
ENSG00000242389,RBMY1E
ENSG00000169800,RBMY1F
ENSG00000169811,RBMY1HP
ENSG00000226941,RBMY1J
ENSG00000229234,RBMY1KP
ENSG00000226092,RBMY2AP
ENSG00000224657,RBMY2BP
ENSG00000215540,RBMY2CP
ENSG00000215507,RBMY2DP
ENSG00000223637,RBMY2EP
ENSG00000243040,RBMY2FP
ENSG00000223744,RBMY2GP
ENSG00000238073,RBMY2HP
ENSG00000227204,RBMY2JP
ENSG00000225809,RBMY2KP
ENSG00000229208,RBMY2NP
ENSG00000234950,RBMY2OP
ENSG00000236718,RBMY2QP
ENSG00000237269,RBMY2TP
ENSG00000225615,RBMY2UP
ENSG00000230727,RBMY2WP
ENSG00000234399,RBMY2XP
ENSG00000227633,RBMY2YP
ENSG00000231436,RBMY3AP
ENSG00000114115,RBP1
ENSG00000114113,RBP2
ENSG00000265203,RBP3
ENSG00000138207,RBP4
ENSG00000139194,RBP5
ENSG00000162444,RBP7
ENSG00000168214,RBPJ
ENSG00000124232,RBPJL
ENSG00000274181,RBPJP2
ENSG00000232239,RBPJP5
ENSG00000227924,RBPJP6
ENSG00000234217,RBPJP7
ENSG00000157110,RBPMS
ENSG00000166831,RBPMS2
ENSG00000234025,RBPMS2P1
ENSG00000234159,RBPMSLP
ENSG00000131381,RBSN
ENSG00000100387,RBX1
ENSG00000135870,RC3H1
ENSG00000236535,RC3H1-IT1
ENSG00000056586,RC3H2
ENSG00000159200,RCAN1
ENSG00000172348,RCAN2
ENSG00000117602,RCAN3
ENSG00000136144,RCBTB1
ENSG00000136161,RCBTB2
ENSG00000235150,RCBTB2P1
ENSG00000180198,RCC1
ENSG00000274523,RCC1L
ENSG00000179051,RCC2
ENSG00000234385,RCC2P1
ENSG00000237997,RCC2P2
ENSG00000233951,RCC2P3
ENSG00000249558,RCC2P4
ENSG00000241018,RCC2P5
ENSG00000254454,RCC2P6
ENSG00000220666,RCC2P7
ENSG00000250185,RCC2P8
ENSG00000166965,RCCD1
ENSG00000173653,RCE1
ENSG00000163743,RCHY1
ENSG00000120158,RCL1
ENSG00000049449,RCN1
ENSG00000215477,RCN1P1
ENSG00000214455,RCN1P2
ENSG00000117906,RCN2
ENSG00000142552,RCN3
ENSG00000089902,RCOR1
ENSG00000167771,RCOR2
ENSG00000117625,RCOR3
ENSG00000198771,RCSD1
ENSG00000109047,RCVRN
ENSG00000198570,RD3
ENSG00000227729,RD3L
ENSG00000135437,RDH5
ENSG00000080511,RDH8
ENSG00000278023,RDM1
ENSG00000137710,RDX
ENSG00000100918,REC8
ENSG00000122707,RECK
ENSG00000004700,RECQL
ENSG00000160957,RECQL4
ENSG00000108469,RECQL5
ENSG00000068615,REEP1
ENSG00000132563,REEP2
ENSG00000165476,REEP3
ENSG00000168476,REEP4
ENSG00000129625,REEP5
ENSG00000115255,REEP6
ENSG00000115386,REG1A
ENSG00000172023,REG1B
ENSG00000204787,REG1CP
ENSG00000172016,REG3A
ENSG00000143954,REG3G
ENSG00000134193,REG4
ENSG00000162924,REL
ENSG00000173039,RELA
ENSG00000104856,RELB
ENSG00000181826,RELL1
ENSG00000164620,RELL2
ENSG00000189056,RELN
ENSG00000054967,RELT
ENSG00000088320,REM1
ENSG00000139890,REM2
ENSG00000143839,REN
ENSG00000102032,RENBP
ENSG00000174236,REP15
ENSG00000214022,REPIN1
ENSG00000135597,REPS1
ENSG00000169891,REPS2
ENSG00000157916,RER1
ENSG00000142599,RERE
ENSG00000225189,REREP1Y
ENSG00000235014,REREP2Y
ENSG00000134533,RERG
ENSG00000255660,RERG-AS1
ENSG00000256650,RERG-IT1
ENSG00000111404,RERGL
ENSG00000182698,RESP18
ENSG00000084093,REST
ENSG00000165731,RET
ENSG00000104918,RETN
ENSG00000163515,RETNLB
ENSG00000154153,RETREG1
ENSG00000144567,RETREG2
ENSG00000141699,RETREG3
ENSG00000042445,RETSAT
ENSG00000135945,REV1
ENSG00000009413,REV3L
ENSG00000229276,REV3L-IT1
ENSG00000079313,REXO1
ENSG00000205176,REXO1L1P
ENSG00000276998,REXO1L2P
ENSG00000273567,REXO1L3P
ENSG00000270416,REXO1L4P
ENSG00000277436,REXO1L5P
ENSG00000277422,REXO1L6P
ENSG00000270971,REXO1L8P
ENSG00000271381,REXO1L9P
ENSG00000076043,REXO2
ENSG00000148300,REXO4
ENSG00000005189,REXO5
ENSG00000035928,RFC1
ENSG00000049541,RFC2
ENSG00000133119,RFC3
ENSG00000236158,RFC3P1
ENSG00000163918,RFC4
ENSG00000111445,RFC5
ENSG00000233526,RFC5P1
ENSG00000175449,RFESD
ENSG00000231650,RFESDP1
ENSG00000092871,RFFL
ENSG00000135002,RFK
ENSG00000215802,RFKP1
ENSG00000239439,RFKP2
ENSG00000178882,RFLNA
ENSG00000183688,RFLNB
ENSG00000169733,RFNG
ENSG00000128250,RFPL1
ENSG00000225465,RFPL1S
ENSG00000128253,RFPL2
ENSG00000128276,RFPL3
ENSG00000205853,RFPL3S
ENSG00000223638,RFPL4A
ENSG00000229292,RFPL4AL1
ENSG00000255238,RFPL4AP1
ENSG00000251220,RFPL4AP3
ENSG00000248720,RFPL4AP5
ENSG00000278292,RFPL4AP6
ENSG00000254268,RFPL4AP7
ENSG00000251258,RFPL4B
ENSG00000163933,RFT1
ENSG00000131378,RFTN1
ENSG00000234795,RFTN1P1
ENSG00000162944,RFTN2
ENSG00000168411,RFWD3
ENSG00000132005,RFX1
ENSG00000087903,RFX2
ENSG00000080298,RFX3
ENSG00000232104,RFX3-AS1
ENSG00000111783,RFX4
ENSG00000143390,RFX5
ENSG00000185002,RFX6
ENSG00000181827,RFX7
ENSG00000196460,RFX8
ENSG00000064490,RFXANK
ENSG00000133111,RFXAP
ENSG00000102760,RGCC
ENSG00000143344,RGL1
ENSG00000237441,RGL2
ENSG00000205517,RGL3
ENSG00000159496,RGL4
ENSG00000182175,RGMA
ENSG00000174136,RGMB
ENSG00000246763,RGMB-AS1
ENSG00000130988,RGN
ENSG00000107185,RGP1
ENSG00000187627,RGPD1
ENSG00000185304,RGPD2
ENSG00000153165,RGPD3
ENSG00000196862,RGPD4
ENSG00000230651,RGPD4-AS1
ENSG00000015568,RGPD5
ENSG00000183054,RGPD6
ENSG00000169629,RGPD8
ENSG00000148604,RGR
ENSG00000090104,RGS1
ENSG00000116741,RGS2
ENSG00000138835,RGS3
ENSG00000117152,RGS4
ENSG00000143248,RGS5
ENSG00000232995,RGS5
ENSG00000182732,RGS6
ENSG00000182901,RGS7
ENSG00000186479,RGS7BP
ENSG00000135824,RGS8
ENSG00000108370,RGS9
ENSG00000186326,RGS9BP
ENSG00000121446,RGSL1
ENSG00000112077,RHAG
ENSG00000144468,RHBDD1
ENSG00000005486,RHBDD2
ENSG00000100263,RHBDD3
ENSG00000007384,RHBDF1
ENSG00000234123,RHBDF1P1
ENSG00000129667,RHBDF2
ENSG00000103269,RHBDL1
ENSG00000158315,RHBDL2
ENSG00000141314,RHBDL3
ENSG00000132677,RHBG
ENSG00000188672,RHCE
ENSG00000140519,RHCG
ENSG00000187010,RHD
ENSG00000106615,RHEB
ENSG00000167550,RHEBL1
ENSG00000229927,RHEBP1
ENSG00000226964,RHEBP2
ENSG00000237446,RHEBP3
ENSG00000171792,RHNO1
ENSG00000163914,RHO
ENSG00000067560,RHOA
ENSG00000235908,RHOA-IT1
ENSG00000143878,RHOB
ENSG00000072422,RHOBTB1
ENSG00000008853,RHOBTB2
ENSG00000164292,RHOBTB3
ENSG00000155366,RHOC
ENSG00000173156,RHOD
ENSG00000139725,RHOF
ENSG00000177105,RHOG
ENSG00000168421,RHOH
ENSG00000126785,RHOJ
ENSG00000119729,RHOQ
ENSG00000258568,RHOQP1
ENSG00000232742,RHOQP2
ENSG00000230756,RHOQP3
ENSG00000126858,RHOT1
ENSG00000203616,RHOT1P2
ENSG00000242756,RHOT1P3
ENSG00000140983,RHOT2
ENSG00000116574,RHOU
ENSG00000104140,RHOV
ENSG00000101883,RHOXF1
ENSG00000258545,RHOXF1-AS1
ENSG00000234493,RHOXF1P1
ENSG00000131721,RHOXF2
ENSG00000203989,RHOXF2B
ENSG00000158106,RHPN1
ENSG00000254389,RHPN1-AS1
ENSG00000131941,RHPN2
ENSG00000158423,RIBC1
ENSG00000128408,RIBC2
ENSG00000107036,RIC1
ENSG00000166405,RIC3
ENSG00000177963,RIC8A
ENSG00000111785,RIC8B
ENSG00000164327,RICTOR
ENSG00000132541,RIDA
ENSG00000080345,RIF1
ENSG00000178796,RIIAD1
ENSG00000167705,RILP
ENSG00000188026,RILPL1
ENSG00000150977,RILPL2
ENSG00000060709,RIMBP2
ENSG00000275793,RIMBP3
ENSG00000274600,RIMBP3B
ENSG00000183246,RIMBP3C
ENSG00000177181,RIMKLA
ENSG00000166532,RIMKLB
ENSG00000189089,RIMKLBP1
ENSG00000225920,RIMKLBP2
ENSG00000079841,RIMS1
ENSG00000176406,RIMS2
ENSG00000117016,RIMS3
ENSG00000101098,RIMS4
ENSG00000174791,RIN1
ENSG00000132669,RIN2
ENSG00000100599,RIN3
ENSG00000204227,RING1
ENSG00000187994,RINL
ENSG00000135249,RINT1
ENSG00000124784,RIOK1
ENSG00000058729,RIOK2
ENSG00000101782,RIOK3
ENSG00000225944,RIOK3P1
ENSG00000170468,RIOX1
ENSG00000170854,RIOX2
ENSG00000137275,RIPK1
ENSG00000104312,RIPK2
ENSG00000129465,RIPK3
ENSG00000183421,RIPK4
ENSG00000039523,RIPOR1
ENSG00000111913,RIPOR2
ENSG00000042062,RIPOR3
ENSG00000147223,RIPPLY1
ENSG00000203877,RIPPLY2
ENSG00000183145,RIPPLY3
ENSG00000143622,RIT1
ENSG00000152214,RIT2
ENSG00000139405,RITA1
ENSG00000140522,RLBP1
ENSG00000117000,RLF
ENSG00000131263,RLIM
ENSG00000229456,RLIMP1
ENSG00000237278,RLIMP2
ENSG00000107018,RLN1
ENSG00000107014,RLN2
ENSG00000171136,RLN3
ENSG00000176623,RMDN1
ENSG00000115841,RMDN2
ENSG00000235848,RMDN2-AS1
ENSG00000137824,RMDN3
ENSG00000178966,RMI1
ENSG00000175643,RMI2
ENSG00000155906,RMND1
ENSG00000153561,RMND5A
ENSG00000145916,RMND5B
ENSG00000269900,RMRP
ENSG00000277027,RMRP
ENSG00000223088,RMRPP5
ENSG00000255794,RMST
ENSG00000283293,RN7SK
ENSG00000202395,RN7SKP1
ENSG00000252812,RN7SKP2
ENSG00000223341,RN7SKP3
ENSG00000271818,RN7SKP4
ENSG00000252854,RN7SKP5
ENSG00000201665,RN7SKP6
ENSG00000222472,RN7SKP7
ENSG00000222969,RN7SKP8
ENSG00000201793,RN7SKP9
ENSG00000199883,RN7SKP90
ENSG00000222784,RN7SKP91
ENSG00000253075,RN7SKP92
ENSG00000200708,RN7SKP93
ENSG00000222976,RN7SKP94
ENSG00000199730,RN7SKP95
ENSG00000252757,RN7SKP96
ENSG00000222898,RN7SKP97
ENSG00000252879,RN7SKP98
ENSG00000252837,RN7SKP99
ENSG00000276168,RN7SL1
ENSG00000274012,RN7SL2
ENSG00000278771,RN7SL3
ENSG00000263740,RN7SL4P
ENSG00000265735,RN7SL5P
ENSG00000266794,RN7SL7P
ENSG00000243352,RN7SL8P
ENSG00000240439,RN7SL91P
ENSG00000240327,RN7SL93P
ENSG00000265905,RN7SL96P
ENSG00000242216,RN7SL97P
ENSG00000240613,RN7SL98P
ENSG00000200434,RNA5-8SP2
ENSG00000201966,RNA5-8SP4
ENSG00000202174,RNA5-8SP5
ENSG00000251705,RNA5-8SP6
ENSG00000200313,RNA5-8SP7
ENSG00000199352,RNA5S1
ENSG00000201588,RNA5S2
ENSG00000199337,RNA5S3
ENSG00000200381,RNA5S4
ENSG00000199396,RNA5S5
ENSG00000200624,RNA5S6
ENSG00000202521,RNA5S7
ENSG00000200343,RNA5S8
ENSG00000201321,RNA5S9
ENSG00000212237,RNA5SP18
ENSG00000202056,RNA5SP19
ENSG00000251785,RNA5SP20
ENSG00000222849,RNA5SP21
ENSG00000202263,RNA5SP22
ENSG00000212308,RNA5SP23
ENSG00000252287,RNA5SP24
ENSG00000222747,RNA5SP25
ENSG00000199276,RNA5SP26
ENSG00000200709,RNA5SP27
ENSG00000200711,RNA5SP28
ENSG00000222920,RNA5SP29
ENSG00000202422,RNA5SP30
ENSG00000223076,RNA5SP31
ENSG00000252496,RNA5SP33
ENSG00000252696,RNA5SP34
ENSG00000212559,RNA5SP35
ENSG00000222129,RNA5SP36
ENSG00000202290,RNA5SP37
